Codigo_Punto,Aliado,Latitud,Longitud
58221,REVAL,6.191128,-67.485365
58222,REVAL,6.189631,-67.490426
57841,REVAL,10.400809,-75.477692
58962,REVAL,5.19089112,-72.2338886
58956,VALE+,3.2388726,-76.5015016
58839,VALE+,6.0158184,-75.4328585
58971,REVAL,5.4077975,-71.6613672
58866,REVAL,8.308539,-73.6204657
58945,REVAL,6.990524,-72.906681
58980,VALE+,4.4963241,-74.1134683
58981,VALE+,4.654225,-74.063803
58938,REVAL,7.06891,-73.86044
58957,VALE+,3.502551,-76.298955
58982,VALE+,4.560709,-74.087005
59178,VALE+,3.4351621,-76.5296695
58865,VALE+,2.7561651,-76.6295908
58983,VALE+,4.577806,-74.139207
58984,VALE+,4.41525048,-74.07349848
58985,VALE+,4.608619,-74.160134
59288,VALE+,4.5788577,-74.1540198
58986,VALE+,4.6333048,-74.1824719
58987,VALE+,4.509102,-74.106392
58840,VALE+,6.1202223,-75.6337009
58875,REVAL,8.758242,-75.885559
58876,REVAL,8.754412,-75.894632
58940,REVAL,7.0739944,-73.167226
58943,REVAL,7.39301666,-73.49392
58958,VALE+,4.09300149,-76.19732232
58950,VALE+,3.4271904,-76.4845066
58951,VALE+,3.442397777,-76.52371277
58841,VALE+,6.1537208,-75.6106234
58856,REVAL,5.562621,-72.577642
58880,REVAL,7.94863671,-75.7996007
58878,REVAL,9.14261348,-75.40415992
58851,REVAL,5.691314,-73.367634
58855,REVAL,5.8022873,-72.8047277
58897,REVAL,2.909384,-75.268314
58941,REVAL,6.3043785,-73.2874412
58946,REVAL,6.456429,-73.262461
58944,REVAL,6.552449,-73.132294
58905,REVAL,2.609101667,-75.69831
58881,REVAL,7.9699048,-75.4246474
58842,VALE+,8.099217,-76.72963
58838,VALE+,5.964184,-75.733425
59062,VALE+,3.47792005,-76.48447417
59063,VALE+,3.38719222,-76.5395255
59049,REVAL,11.5293223,-72.9261675
58906,REVAL,11.33065556,-72.5424006
59066,VALE+,4.61152,-74.137782
59051,REVAL,3.5593056,-73.7124196
59032,REVAL,1.3642,-75.3638
59047,REVAL,2.886246,-75.433419
58909,REVAL,10.652782,-72.923452
58907,REVAL,11.3209996,-72.54376812
59042,REVAL,1.805165,-75.88834
58869,REVAL,9.4228125,-73.4107734
59280,REVAL,10.4722368,-73.2700964
59050,REVAL,4.1061622,-73.6563922
58908,REVAL,11.3158962,-72.5455332
59053,REVAL,2.9398139,-73.2048803
59370,REVAL,1.8531624,-76.0438424
59556,REVAL,8.9325682,-75.0327387
59034,REVAL,1.3315742,-75.9733147
59236,REVAL,1.3715,-75.3634
59043,REVAL,2.1157,-75.3726
59044,REVAL,2.1155,-75.383
59067,VALE+,4.5599117,-74.1163806
59045,REVAL,2.1157,-75.3749
59068,VALE+,4.6031561,-74.1050221
59027,REVAL,10.3793616,-75.47537
59028,REVAL,10.38771666,-75.4921397
59036,REVAL,8.7345828,-75.89594136
59046,REVAL,2.1157,-75.3743
59025,VALE+,5.9020097,-74.8552429
59048,REVAL,1.9743694,-75.9334449
59029,REVAL,10.35715833,-75.48380889
59020,REVAL,8.311600555,-73.6090325
59312,VALE+,5.068131,-75.519002
59019,VALE+,3.421114,-76.530164
59039,VALE+,4.992309,-73.871516
59176,REVAL,4.4370899,-75.2107461
59038,VALE+,4.79646,-74.32407
59055,REVAL,6.54387,-73.12327
59064,REVAL,4.39005312,-75.13867816
59024,VALE+,6.1380311,-75.6413096
59021,VALE+,6.24898002,-75.60832214
59069,VALE+,4.6002804,-74.0745266
59054,VALE+,1.283965,-77.4711285
59060,REVAL,4.13071,-75.095113
59059,REVAL,3.914099,-75.479861
59170,REVAL,4.441282,-75.131439
59065,VALE+,6.303215,-75.853742
59031,REVAL,5.53345,-75.133015
59344,VALE+,6.156958333,-75.6056094
59172,REVAL,4.9224602,-75.0642244
59056,REVAL,4.443306,-75.2405691
58333,REVAL,11.12582192,-73.24083484
58567,VALE+,3.49397083,-76.48817666
58507,VALE+,2.87076947,-77.62109964
58553,VALE+,4.6385624,-75.5702174
58563,REVAL,4.78397,-74.771604
58568,VALE+,3.4169287,-76.4667435
58572,VALE+,3.2921,-76.2131
58483,VALE+,6.2562431,-75.5737743
58496,REVAL,10.9805367,-74.818235
58569,VALE+,3.41359197,-76.52990097
58651,REVAL,8.5555864,-74.2647043
58693,VALE+,3.46907,-76.486718
58677,VALE+,2.627600555,-78.08237222
58497,REVAL,10.920334,-74.811731
58666,VALE+,4.34463977,-74.376564
58646,REVAL,10.624674,-74.915097
58647,REVAL,10.906676,-74.8095487
58667,VALE+,5.054065,-73.50515
58674,VALE+,1.477579,-77.018721
58682,REVAL,7.8335328,-73.749476
58683,REVAL,7.709,-73.7019
58560,REVAL,7.0803339,-73.171039
58663,REVAL,9.25296323,-75.81112275
59249,REVAL,4.4362118,-75.1906782
58652,REVAL,5.5696955,-73.3407878
58685,REVAL,4.4320561,-75.2319653
58686,REVAL,4.3943175,-75.13710666
58690,REVAL,4.1430588,-74.8823201
58687,REVAL,4.440486,-75.239283
58668,REVAL,11.7162318,-72.268709
58691,REVAL,4.151333,-74.884412
58649,REVAL,10.4022225,-75.51947722
58653,REVAL,5.54203,-73.365159
58650,REVAL,7.9576057,-73.9461455
58654,REVAL,5.400143,-73.481865
58658,REVAL,9.2007782,-73.5461903
58678,REVAL,7.9092732,-72.4692031
58684,REVAL,7.0841788,-73.716554
58680,REVAL,7.8432816,-72.4738852
58692,REVAL,4.197145,-75.11627
58688,REVAL,3.396687,-75.60692
58676,VALE+,1.591506,-77.1326424
58675,VALE+,1.3546177,-77.3201235
58670,REVAL,10.4875833,-74.79418
58673,VALE+,1.7436196,-77.3348799
58669,REVAL,11.2108216,-74.1628436
58659,REVAL,9.2001307,-73.5416516
58660,REVAL,9.204955,-73.54818417
58661,REVAL,9.19928444,-73.52944528
58698,VALE+,7.756778,-76.654824
58699,REVAL,8.861650277,-73.81258333
58700,VALE+,6.227356,-77.402809
58835,VALE+,6.24437,-75.6065333
58849,REVAL,7.9629359,-74.0531795
58934,REVAL,7.119349,-73.1227416
58935,REVAL,7.097692,-73.10205838
58936,REVAL,7.632104,-73.659071
58858,REVAL,5.780993,-73.11874
58932,REVAL,7.8191543,-72.4553431
58975,VALE+,4.609398,-74.164489
58892,VALE+,4.595267,-74.187508
58860,VALE+,5.080123,-75.526284
58853,REVAL,5.8152607,-73.0189939
58854,REVAL,5.811296,-73.029602
58859,REVAL,5.5585391,-73.0517665
58836,VALE+,6.28769683,-75.57677458
58910,REVAL,11.15155232,-74.12012852
58924,REVAL,7.89961719,-72.54732511
58925,REVAL,7.8958326,-72.4995966
58926,REVAL,7.9385458,-72.5206176
58927,REVAL,7.876609777,-72.51873014
58929,REVAL,7.612698081,-72.64838789
58930,REVAL,7.5392224,-72.7726479
58952,VALE+,3.41692166,-76.4579366
58977,VALE+,4.537815,-74.086776
58953,VALE+,3.412981388,-76.46048166
58919,VALE+,1.1117,-77.1743
58887,VALE+,4.348539,-74.359485
58920,VALE+,1.1336,-77.1719
58922,VALE+,1.3483977,-77.5231075
58954,VALE+,3.4056252,-76.3462811
58955,VALE+,3.40345353,-76.45889
58978,VALE+,4.5867017,-74.08857
58886,VALE+,4.716025,-74.2134655
58921,VALE+,0.8197069,-77.6181137
58979,VALE+,4.6235878,-74.1855126
58891,VALE+,5.02501,-74.005662
58931,REVAL,7.47488684,-72.3163332
58947,VALE+,3.240603,-76.3229
58873,REVAL,8.771995,-75.863528
58870,REVAL,10.3253987,-73.8487332
58871,REVAL,9.6598859,-73.749641
58874,REVAL,8.771447,-75.883086
58867,REVAL,9.86392,-73.25028639
58868,REVAL,10.0382477,-73.23924028
58847,REVAL,10.4156578,-75.447634
59392,VALE+,3.4102306,-76.3492869
58861,REVAL,1.6091848,-75.604529
58889,VALE+,4.7114199,-74.2193315
58864,REVAL,1.2264098,-76.0930972
58900,REVAL,1.931038,-76.21541
58904,REVAL,1.9762951,-75.7972935
58893,REVAL,2.9395081,-75.2655249
58894,REVAL,2.9344837,-75.2809001
58973,REVAL,-0.1949156,-74.7816405
58895,REVAL,2.9366068,-75.2610314
58959,VALE+,3.5743778,-76.4803316
58911,REVAL,4.1491688,-73.6285475
58948,VALE+,3.4501671,-76.5101642
58949,VALE+,3.368746,-76.505564
58933,VALE+,4.805744,-75.766882
58890,VALE+,5.070415,-73.874469
58857,REVAL,5.633295,-73.525026
58899,REVAL,2.72768,-75.43316
58898,REVAL,2.5238471,-75.3153346
58862,REVAL,1.6124198,-75.613802
58863,REVAL,1.6165407,-75.6262509
58902,REVAL,1.7776829,-76.1735432
58901,REVAL,2.0259109,-75.994964
58903,REVAL,1.862332,-76.0485249
58850,REVAL,5.5260364,-73.3629787
58916,REVAL,2.892506,-72.133175
58912,REVAL,4.140127,-73.6405012
58917,REVAL,3.6953069,-73.7001882
58913,REVAL,4.90903,-73.38506
58915,REVAL,3.5643,-73.7963
58964,REVAL,4.7474077,-72.993773
58843,REVAL,10.92343,-74.805
58882,REVAL,8.4079411,-75.5886099
58923,VALE+,0.8822965,-77.5039091
58884,REVAL,8.950643,-75.446001
58939,REVAL,7.424782,-73.101182
59557,REVAL,5.19488604,-72.2427468
58844,REVAL,10.957331,-74.893253
58872,REVAL,7.4545241,-73.2333499
58845,REVAL,10.990144,-74.824248
58965,REVAL,4.8768164,-72.8928033
58883,REVAL,8.412749,-75.584048
58963,REVAL,5.2047946,-72.33148212
58974,VALE+,5.65501,-75.8779045
58879,REVAL,7.9576349,-75.4161001
58877,REVAL,8.9529478,-75.7419065
58967,REVAL,5.7265629,-71.993941
58960,REVAL,5.203439,-72.254549
58961,REVAL,5.3328194,-72.4047875
58969,REVAL,5.25149664,-71.43592248
58972,REVAL,4.4971794,-72.7532683
58396,REVAL,5.5099758,-73.3720016
58397,REVAL,5.528152,-73.364487
58398,REVAL,5.512215,-73.941645
58403,VALE+,4.963573,-73.916404
58421,REVAL,7.8864573,-72.4742552
58422,REVAL,7.8184856,-72.5145685
58423,REVAL,7.81737,-72.515312
58424,REVAL,7.861602,-72.5002447
58414,REVAL,4.090493,-72.960111
58415,REVAL,3.2719904,-73.087749
58417,REVAL,3.916842,-73.236254
58399,REVAL,6.131165,-72.707884
58495,REVAL,10.986314,-74.797374
58466,VALE+,4.580116,-74.226014
58530,REVAL,10.5200775,-74.18958083
58529,REVAL,11.00316584,-74.14405276
58575,VALE+,3.575906111,-76.47963917
58404,REVAL,2.9307053,-75.2875007
58579,VALE+,4.6378815,-74.1625785
58549,VALE+,4.531704,-75.670131
58407,REVAL,4.1332929,-73.613114
58509,REVAL,10.487888,-73.26192
58471,VALE+,6.2787167,-75.5710357
58470,VALE+,6.279419,-75.594793
58499,REVAL,5.8378994,-73.0386011
58580,VALE+,4.599814,-74.155737
58402,VALE+,4.5294984,-73.9228171
58581,VALE+,4.7100767,-74.1022389
60184,VALE+,5.0346756,-73.9807161
58546,REVAL,7.8989582,-72.544931
58408,REVAL,4.06385,-73.39837
58468,VALE+,6.3139489,-75.5651047
58469,VALE+,6.3399109,-75.5482682
58500,REVAL,6.409375,-72.44397
58582,VALE+,4.68389,-74.048641
58412,REVAL,4.2866723,-72.7931361
58409,REVAL,4.1188498,-73.596954
58583,VALE+,4.718408055,-74.0340805
58472,VALE+,6.2890398,-75.605499
58492,REVAL,8.7599861,-76.526917
58473,VALE+,6.306392,-75.5537274
58584,VALE+,4.568474,-74.086008
58400,REVAL,5.764773,-73.247964
58405,REVAL,2.5757,-75.1714
58528,VALE+,5.192214,-76.95103
58557,REVAL,6.59859,-73.05495
58561,REVAL,6.4483404,-73.1446034
58427,REVAL,1.151703,-76.6482618
58450,VALE+,3.414228889,-76.45649972
58574,VALE+,3.858882222,-76.38522
58467,REVAL,8.10349104,-76.03358344
58486,VALE+,6.181206944,-75.59148
58518,VALE+,4.8447638,-74.622816
58550,VALE+,4.536967,-75.681359
58547,REVAL,7.908656,-72.4754889
58464,REVAL,3.8106538,-73.5478712
58523,VALE+,5.3107845,-73.8100707
58532,REVAL,4.130676666,-73.5891505
58585,VALE+,4.744976,-74.0418891
58551,VALE+,4.54448833,-75.68068556
58577,REVAL,3.878605,-67.925922
58487,VALE+,6.185033,-75.594317
58474,VALE+,6.2634969,-75.6013753
58476,VALE+,6.250230312,-75.62184906
58477,VALE+,6.226445277,-75.56529806
58524,VALE+,5.00289764,-74.28260256
58512,VALE+,4.7172181,-74.2115591
58510,VALE+,4.9213194,-74.0168995
58535,REVAL,3.540879,-73.696641
58559,REVAL,7.06038,-73.097739
58586,VALE+,4.711729722,-74.1150663
58564,REVAL,4.2131892,-74.979225
58485,VALE+,6.22121,-75.178854
58536,REVAL,3.4805112,-73.7244187
58587,VALE+,4.7460455,-74.0630929
58537,REVAL,3.54168,-73.7093
58576,REVAL,5.20293308,-72.23189852
58541,REVAL,3.2719904,-73.087749
58588,VALE+,4.3652848,-74.0859928
58491,VALE+,5.961203,-75.977076
58527,VALE+,5.147583,-76.686908
58571,VALE+,3.4085451,-76.4582292
58533,REVAL,4.134275833,-73.58855139
58479,VALE+,6.2567923,-75.5981364
58589,VALE+,4.737894055,-74.02692411
58590,VALE+,4.6633413,-74.1414137
58526,VALE+,6.101481,-77.425079
58493,VALE+,6.65658,-75.461384
58480,VALE+,6.295263,-75.555363
58591,VALE+,4.64341,-74.192018
58555,VALE+,4.8095927,-75.6605963
58514,REVAL,4.30415,-74.7960408
58592,VALE+,4.599231,-74.160635
59382,VALE+,4.842531,-75.666712
58548,REVAL,7.890534167,-72.47718444
58558,REVAL,6.60532,-73.06942
58556,REVAL,7.1048302,-73.1219245
58538,REVAL,3.5392,-73.705388
58539,REVAL,3.5428,-73.704
59376,REVAL,4.0714531,-73.670471
58543,REVAL,4.1542,-73.3344
58540,REVAL,3.5241,-73.4619
58544,REVAL,3.0703086,-73.8085547
58542,REVAL,4.312973,-72.078268
58534,REVAL,4.0505274,-73.6735883
58504,REVAL,2.516935277,-76.00109
59279,VALE+,2.4426804,-76.6175905
58593,VALE+,4.6108552,-74.165434
58565,VALE+,3.25562134,-76.31206148
58566,VALE+,3.3836654,-76.521705
58522,VALE+,4.9086113,-73.9414489
58552,VALE+,4.509763333,-75.64530333
58594,VALE+,4.611888,-74.149691
58595,VALE+,4.601564,-74.097912
58671,REVAL,4.1461771,-73.6287
58596,VALE+,4.615642,-74.153076
58513,VALE+,4.3349877,-74.3971677
58521,VALE+,4.5827227,-74.2117465
58525,VALE+,5.011706,-74.470362
58465,VALE+,6.0826064,-75.3336659
58597,VALE+,4.604032,-74.195496
58511,VALE+,4.753948083,-74.15018958
58554,VALE+,4.828516944,-75.73529528
58489,VALE+,6.159576892,-75.37380218
58484,VALE+,6.349968,-75.562963
58598,VALE+,4.589672,-74.1736
58482,VALE+,6.256852,-75.570436
58490,VALE+,6.1543999,-75.6106156
58494,VALE+,8.0410398,-76.716317
58501,VALE+,5.23469,-75.78594
58502,VALE+,2.79672833,-76.4816333
58508,VALE+,3.178583972,-76.462787
58665,VALE+,4.337257861,-74.36681364
58517,VALE+,4.308541,-74.301168
59110,VALE+,6.646262166,-75.4611892
59256,VALE+,4.5866422,-74.1417109
59253,VALE+,4.522455,-76.03300777
59232,REVAL,10.638806,-74.924791
59230,VALE+,6.174349,-75.579784
59257,VALE+,4.597807,-74.188701
59246,VALE+,0.7908476,-77.4013403
59258,VALE+,4.588705,-74.140726
59254,VALE+,4.094836944,-76.20685888
59244,REVAL,4.0986777,-73.6518518
59245,REVAL,4.1941484,-72.04517512
59103,VALE+,6.3092302,-75.5555725
59112,REVAL,8.2986047,-74.4716473
58846,REVAL,10.963818,-74.817646
59550,REVAL,4.0749551,-73.6738592
59630,VALE+,2.483965,-76.5800367
59631,VALE+,2.4448143,-76.6147395
59632,VALE+,2.4431402,-76.6063969
59633,VALE+,2.4689675,-76.5783512
59639,REVAL,11.2677575,-74.1893674
59623,VALE+,6.3112906,-75.579489
59627,REVAL,11.0161898,-74.8776197
59629,REVAL,9.8260438,-75.1225188
59624,VALE+,6.4625,-75.5616666
59646,VALE+,4.696322778,-74.08412194
60164,REVAL,10.3668505,-75.4790761
59637,VALE+,4.85102944,-74.06306944
59625,REVAL,11.006838,-74.814098
59635,REVAL,8.747889,-75.9042572
59641,REVAL,10.8394037,-74.1691952
59634,REVAL,10.42021,-73.575434
59647,VALE+,4.604056,-74.148468
59638,VALE+,5.0089271,-73.5413846
59626,REVAL,10.982463,-74.779015
59628,REVAL,8.95448,-74.075811
59644,REVAL,6.8930149,-73.0389381
59642,VALE+,1.673789,-77.3308535
59645,VALE+,4.7435915,-75.910251
59735,VALE+,4.554953,-74.108741
59683,REVAL,5.6149453,-73.8159668
59734,VALE+,6.895627,-75.0143824
59724,VALE+,3.49144261,-76.4870628
59669,VALE+,6.278888889,-75.55694444
59736,VALE+,4.705972,-74.094707
59737,VALE+,4.538953,-74.145206
59684,REVAL,5.8320375,-73.036974
59738,VALE+,4.5848434,-74.1071031
59681,REVAL,5.544926,-73.3681999
59677,REVAL,7.4796471,-73.92838
59725,VALE+,3.4004388,-76.5032962
59739,VALE+,4.712902,-74.072805
59740,VALE+,4.74198833,-74.11271055
59715,REVAL,7.1332911,-73.1280106
59742,VALE+,4.5770242,-74.1042268
60057,REVAL,10.3692899,-75.4746178
59682,REVAL,5.5297055,-73.3509922
59743,VALE+,4.592282,-74.1636722
59697,VALE+,4.6802367,-74.2296713
59744,VALE+,4.5704179,-74.1586451
59745,VALE+,4.623917,-74.118095
59700,VALE+,4.908269,-74.1042688
59746,VALE+,4.716779,-74.0647854
59716,REVAL,7.1209219,-73.1094021
59717,REVAL,7.0929751,-73.1268728
59701,VALE+,5.1182565,-74.3454319
59729,VALE+,3.5277327,-76.3036287
59695,VALE+,4.9959588,-74.3386837
59747,VALE+,4.5613738,-74.11959139
59648,VALE+,4.74372166,-74.02838027
59649,VALE+,4.756782,-74.053643
59650,VALE+,4.7154777,-74.0585675
59651,VALE+,4.7532681,-74.043159
59665,REVAL,5.599657,-72.911107
59666,REVAL,5.8175686,-73.031397
59748,VALE+,4.5917171,-74.0789818
59692,VALE+,4.918558,-74.015714
59749,VALE+,4.5682148,-74.1159753
59696,VALE+,4.8136565,-74.2204449
59750,VALE+,4.7237754,-74.0892836
59726,VALE+,3.4117563,-76.5240759
59727,VALE+,3.4224377,-76.4828502
59751,VALE+,4.757342,-74.089703
59687,REVAL,5.443916,-73.436512
59698,VALE+,4.5975967,-74.1961982
59752,VALE+,4.6255587,-74.151114
59753,VALE+,4.74519666,-74.10421361
59754,VALE+,4.74011,-74.096753
59704,REVAL,1.7771274,-76.1741109
59755,VALE+,4.5366968,-74.1162252
59756,VALE+,4.603848,-74.0877
59702,VALE+,5.034958,-73.994239
59757,VALE+,4.562018,-74.142291
59694,VALE+,4.725798,-74.2180874
59675,VALE+,6.063737,-75.793972
59672,VALE+,6.2059271,-75.7332992
59674,VALE+,6.452396,-75.555731
59676,REVAL,10.3991986,-75.5084292
59758,VALE+,4.6781839,-74.0740611
59685,REVAL,5.840734,-73.021963
59686,REVAL,5.8153104,-73.0310122
59679,REVAL,8.5091865,-74.3379639
59691,VALE+,4.7605148,-74.4650747
59693,VALE+,4.8522669,-74.0478528
59699,VALE+,4.9285551,-74.1727428
59668,VALE+,4.99021,-73.87263
59643,REVAL,8.1619745,-72.4616762
59711,REVAL,7.1380674,-72.6656158
59678,REVAL,7.96283,-74.05117
59690,REVAL,7.755911,-73.39304
59759,VALE+,4.7415225,-74.1030707
59760,VALE+,4.6233268,-74.1177793
59761,VALE+,4.5898246,-74.0914555
59730,VALE+,3.5320712,-76.3146937
59689,VALE+,2.9600046,-76.6915961
59732,VALE+,3.5791111,-76.4911651
59707,REVAL,4.091959166,-72.96438
59762,VALE+,4.669488,-74.133639
59710,VALE+,1.335514,-77.5938875
59680,REVAL,8.55714111,-74.26715972
59728,VALE+,3.4302706,-76.5518628
59670,VALE+,6.293468,-75.5554013
59712,REVAL,7.833199,-72.504392
59718,REVAL,7.1090725,-73.1129351
59708,VALE+,1.193925,-77.26621638
59673,REVAL,8.7615661,-76.5288553
59719,REVAL,3.649511,-75.584767
59671,VALE+,7.6671324,-76.6782104
59664,REVAL,7.0610928,-73.8689381
59721,REVAL,4.1449385,-74.8856294
59723,REVAL,3.38372,-75.710308
59733,REVAL,1.57304704,-72.39096696
59688,VALE+,2.03932861,-77.21784472
59722,REVAL,4.204151,-74.647925
59709,VALE+,1.1288084,-77.5472723
59842,VALE+,4.400106,-74.827209
59763,VALE+,4.418228,-74.0742438
59833,VALE+,3.0335098,-76.4081395
59870,REVAL,6.651441944,-74.05716944
59887,VALE+,3.8990716,-76.3759499
59713,VALE+,4.535815,-75.696043
59769,VALE+,6.347893,-75.5044297
59836,REVAL,8.7321184,-75.8844349
59837,REVAL,8.736275,-75.865756
59838,REVAL,8.82535,-75.842068
59880,VALE+,3.8015369,-76.3068263
59829,REVAL,1.6165,-75.6125
59889,VALE+,4.618963,-74.174001
59883,VALE+,4.1037892,-76.2043682
59890,VALE+,4.6095916,-74.1940516
59667,REVAL,7.15364,-73.15358
59891,VALE+,4.692687,-74.151789
59843,VALE+,4.578673,-74.212567
59865,VALE+,4.638914,-75.571082
59845,VALE+,4.675355,-74.374746
59804,VALE+,6.23157083,-75.59354361
59871,VALE+,3.4140262,-76.4687342
59825,REVAL,5.815918,-73.019464
59892,VALE+,4.589206,-74.100192
59826,REVAL,6.406938,-72.444366
59893,VALE+,4.674518056,-74.07742308
59070,VALE+,4.760097,-74.037072
59061,REVAL,4.1344289,-75.0952898
59023,VALE+,6.539138,-75.088545
59022,VALE+,6.2493783,-75.575832
59166,REVAL,7.5013,-73.0706
59058,REVAL,4.451967,-75.20061725
59057,REVAL,4.4326883,-75.2208199
59183,VALE+,3.24175499,-76.513255
59052,REVAL,2.8339912,-72.8093272
59125,VALE+,2.4445402,-76.6146244
59121,VALE+,5.064561,-75.517481
59146,REVAL,11.00279144,-74.1452782
59137,VALE+,4.693783,-73.519471
59140,VALE+,4.3078779,-74.2989375
60577,REVAL,4.1164869,-73.6182923
59152,REVAL,3.5436442,-73.7028107
59242,REVAL,3.9725261,-73.7672011
59154,REVAL,4.32474,-72.082564
59148,REVAL,4.1228603,-73.6246077
59165,VALE+,4.7867047,-75.6721811
59234,REVAL,10.42528,-75.5447525
59113,REVAL,10.394056,-75.0664766
59116,REVAL,5.84103,-73.021647
59108,VALE+,6.344207,-75.5596802
59149,REVAL,4.9032,-73.3841
59122,VALE+,5.047333,-75.505641
59153,REVAL,3.5269079,-74.0228806
59164,REVAL,7.1810716,-72.285043
59150,REVAL,3.591,-73.455
59105,REVAL,4.03226836,-73.10261192
59117,REVAL,5.878938,-73.571563
59167,REVAL,7.0985994,-73.1165286
59182,VALE+,4.7593273,-75.9237537
59157,REVAL,3.7137,-73.2439
59139,VALE+,4.7279593,-74.2821905
59147,REVAL,11.0001618,-74.2429664
59185,VALE+,4.61091,-74.0076517
59186,VALE+,4.6326814,-74.0575348
59142,VALE+,4.4018301,-74.3827978
59184,VALE+,6.5610184,-75.8276748
59115,REVAL,5.98566805,-72.74762027
59119,REVAL,5.579344,-73.64552
59106,REVAL,5.876315,-73.572684
59159,VALE+,2.476316,-78.108197
59161,REVAL,7.876957,-72.486519
59162,REVAL,7.8977092,-72.4887653
59163,REVAL,7.8958357,-72.5055593
59155,REVAL,4.182674,-71.325781
59107,VALE+,6.3079842,-75.572489
59138,VALE+,4.764039,-73.610713
59135,VALE+,5.145141,-73.68708
59111,REVAL,10.958675,-74.825175
59126,VALE+,3.228929,-76.4196552
59144,VALE+,5.6932206,-76.6551223
59141,VALE+,4.49038075,-74.26082611
59127,VALE+,2.6124225,-76.37709222
59143,VALE+,5.036735,-74.000328
59145,VALE+,5.690408,-76.660541
59136,VALE+,4.3326189,-74.3939153
59181,VALE+,3.3960838,-76.3854328
59179,VALE+,3.26176388,-76.30351288
59120,VALE+,5.3245397,-73.4912199
59123,VALE+,5.446076389,-74.6672897
59160,VALE+,1.472852,-77.5798499
59180,VALE+,3.4588262,-76.5417425
59285,REVAL,3.9762411,-75.294569
59118,REVAL,5.662833,-74.125937
59231,VALE+,6.553746,-74.787661
59109,VALE+,8.282447,-76.380738
59131,REVAL,8.733964,-75.910715
59132,REVAL,9.247605,-75.812486
59174,REVAL,4.205765,-74.6409983
59168,REVAL,7.1257341,-73.1107066
59177,REVAL,3.529535,-75.643615
59134,REVAL,8.79571157,-75.6992658
59169,REVAL,7.750782,-73.72083
59129,REVAL,7.76386,-73.39456
59175,REVAL,3.6204085,-75.0937108
59908,VALE+,4.7371925,-74.0680011
59910,VALE+,4.543361,-74.092901
59823,REVAL,10.7540362,-74.7548715
59961,VALE+,5.790357056,-75.42849731
59972,REVAL,8.7610529,-75.8926556
59973,REVAL,8.750983,-75.8785348
59960,VALE+,6.304594,-75.570572
59974,REVAL,8.73392851,-75.89057868
59975,REVAL,8.750983,-75.8785348
59963,VALE+,6.78029416,-76.1286402
59976,REVAL,8.737667,-75.890259
59977,REVAL,8.757307534,-75.88657499
59978,REVAL,8.728946,-75.886428
59965,REVAL,10.983976,-74.834202
59959,REVAL,4.450645,-75.244461
59969,REVAL,5.2537221,-75.1541682
59987,REVAL,4.440503,-75.1942077
59966,REVAL,10.96859,-74.804161
59986,REVAL,5.946545,-73.345535
59979,REVAL,8.742206,-75.895991
59990,REVAL,5.04483708,-75.1037596
60118,REVAL,6.5194053,-74.1011184
60072,REVAL,8.3200259,-73.7451676
60053,REVAL,10.9155229,-74.76142
60123,REVAL,4.44933664,-75.233636
60078,REVAL,9.2274774,-75.8190699
60141,REVAL,6.188791,-67.483822
60054,REVAL,10.9404801,-74.7697866
60108,VALE+,0.828970278,-77.62322
60126,VALE+,3.4138217,-76.5330962
59962,VALE+,5.929262,-75.673211
60097,REVAL,3.548957,-73.706525
60098,REVAL,3.5436442,-73.7028107
59988,REVAL,4.438926,-75.223429
60059,REVAL,10.255534,-75.3433813
60122,REVAL,6.755734,-73.102305
59971,REVAL,2.1136355,-74.7699751
60120,REVAL,7.0861946,-73.1071177
59992,VALE+,4.50306,-76.1139
60088,REVAL,4.115271,-73.608343
59968,REVAL,10.7378937,-74.9775747
60051,REVAL,10.7883322,-74.9209803
59989,REVAL,4.4381014,-75.2178273
60105,VALE+,1.1119,-77.1626
60144,VALE+,4.5818754,-74.10963
60156,VALE+,6.264251,-75.587749
60060,REVAL,8.526169722,-74.04049056
60058,REVAL,10.3801213,-75.4829312
59980,REVAL,4.12342277,-73.63100417
60077,REVAL,8.31447,-75.138197
60145,VALE+,4.60588,-74.091296
60142,REVAL,6.182045,-67.50181
60089,REVAL,4.1199406,-73.5614604
60107,VALE+,1.427619,-77.097224
60106,VALE+,1.111275,-77.1361
60090,REVAL,4.139662,-73.6326244
60111,REVAL,8.49567,-73.44704
60143,REVAL,6.1891541,-67.4812597
60114,REVAL,7.126851,-73.1213219
60115,REVAL,7.1212065,-73.1374661
60100,REVAL,4.312559,-72.1053378
59982,REVAL,4.1234839,-73.6308062
60103,REVAL,3.7111377,-73.2420136
59983,REVAL,4.104203,-73.652282
59984,REVAL,4.1491688,-73.6285475
60140,REVAL,0.6766345,-76.8796061
60084,REVAL,2.1957584,-75.9813722
60124,REVAL,4.263,-75.113
60052,REVAL,10.7885233,-74.7540911
59259,VALE+,4.604815,-74.155853
59261,VALE+,4.486864,-74.101383
59241,VALE+,4.595187,-74.225604
59262,VALE+,4.607349889,-74.09273528
59240,VALE+,5.1364703,-74.1634386
59263,VALE+,4.6510823,-74.1678333
59250,REVAL,4.151089,-74.881196
59264,VALE+,4.733361944,-74.0980169
59238,VALE+,2.2537749,-76.6149966
59248,REVAL,7.204545,-72.7571182
